postalCode0,postalCode,Prefecture,City,Following
3997711,3997711,長野県,東筑摩郡筑北村,坂井
3997601,3997601,長野県,東筑摩郡筑北村,坂北
3997501,3997501,長野県,東筑摩郡筑北村,西条
3997502,3997502,長野県,東筑摩郡筑北村,東条
3997504,3997504,長野県,東筑摩郡筑北村,乱橋
3998600,3998600,長野県,北安曇郡池田町,以下に掲載がない場合
3998602,3998602,長野県,北安曇郡池田町,会染
3998601,3998601,長野県,北安曇郡池田町,池田
3998603,3998603,長野県,北安曇郡池田町,中鵜
3998604,3998604,長野県,北安曇郡池田町,広津
3998605,3998605,長野県,北安曇郡池田町,陸郷
3998501,3998501,長野県,北安曇郡松川村,松川村一円
3999300,3999300,長野県,北安曇郡白馬村,以下に掲載がない場合
3999211,3999211,長野県,北安曇郡白馬村,神城
3999301,3999301,長野県,北安曇郡白馬村,北城
3999400,3999400,長野県,北安曇郡小谷村,以下に掲載がない場合
3999601,3999601,長野県,北安曇郡小谷村,北小谷
3999422,3999422,長野県,北安曇郡小谷村,千国乙
3999421,3999421,長野県,北安曇郡小谷村,中小谷丙
3999511,3999511,長野県,北安曇郡小谷村,中土
3890600,3890600,長野県,埴科郡坂城町,以下に掲載がない場合
3890604,3890604,長野県,埴科郡坂城町,網掛
3890605,3890605,長野県,埴科郡坂城町,上平
3890606,3890606,長野県,埴科郡坂城町,上五明
3890601,3890601,長野県,埴科郡坂城町,坂城
3890602,3890602,長野県,埴科郡坂城町,中之条
3890603,3890603,長野県,埴科郡坂城町,南条
3810200,3810200,長野県,上高井郡小布施町,以下に掲載がない場合
3810204,3810204,長野県,上高井郡小布施町,飯田
3810203,3810203,長野県,上高井郡小布施町,大島
3810207,3810207,長野県,上高井郡小布施町,押羽
3810201,3810201,長野県,上高井郡小布施町,小布施
3810211,3810211,長野県,上高井郡小布施町,雁田
3810206,3810206,長野県,上高井郡小布施町,北岡
3810205,3810205,長野県,上高井郡小布施町,山王島
3810208,3810208,長野県,上高井郡小布施町,都住
3810209,3810209,長野県,上高井郡小布施町,中松
3810202,3810202,長野県,上高井郡小布施町,福原
3810212,3810212,長野県,上高井郡小布施町,吉島
3820800,3820800,長野県,上高井郡高山村,以下に掲載がない場合
3820832,3820832,長野県,上高井郡高山村,赤和
3820831,3820831,長野県,上高井郡高山村,荒井原
3820815,3820815,長野県,上高井郡高山村,荻久保
3820833,3820833,長野県,上高井郡高山村,久保
3820823,3820823,長野県,上高井郡高山村,黒部
3820801,3820801,長野県,上高井郡高山村,駒場
3820836,3820836,長野県,上高井郡高山村,新堀
3820835,3820835,長野県,上高井郡高山村,千本松
3820814,3820814,長野県,上高井郡高山村,天神原
3820804,3820804,長野県,上高井郡高山村,中原
3820806,3820806,長野県,上高井郡高山村,なかひら
3820822,3820822,長野県,上高井郡高山村,福井原
3820826,3820826,長野県,上高井郡高山村,二ツ石
3820837,3820837,長野県,上高井郡高山村,堀之内
3820821,3820821,長野県,上高井郡高山村,牧
3820803,3820803,長野県,上高井郡高山村,桝形
3820827,3820827,長野県,上高井郡高山村,松南
3820802,3820802,長野県,上高井郡高山村,松原
3820805,3820805,長野県,上高井郡高山村,三郷
3820834,3820834,長野県,上高井郡高山村,水中
3820824,3820824,長野県,上高井郡高山村,緑ケ丘
3820811,3820811,長野県,上高井郡高山村,宮関
3820825,3820825,長野県,上高井郡高山村,紫
3820816,3820816,長野県,上高井郡高山村,山田温泉
3820817,3820817,長野県,上高井郡高山村,山田牧場
3820813,3820813,長野県,上高井郡高山村,蕨平
3810400,3810400,長野県,下高井郡山ノ内町,以下に掲載がない場合
3810402,3810402,長野県,下高井郡山ノ内町,佐野
3810403,3810403,長野県,下高井郡山ノ内町,寒沢
3810404,3810404,長野県,下高井郡山ノ内町,戸狩
3810401,3810401,長野県,下高井郡山ノ内町,平穏
3810405,3810405,長野県,下高井郡山ノ内町,夜間瀬
3892300,3892300,長野県,下高井郡木島平村,以下に掲載がない場合
3892302,3892302,長野県,下高井郡木島平村,往郷
3892303,3892303,長野県,下高井郡木島平村,上木島
3892301,3892301,長野県,下高井郡木島平村,穂高
3892500,3892500,長野県,下高井郡野沢温泉村,以下に掲載がない場合
3892501,3892501,長野県,下高井郡野沢温泉村,坪山
3892502,3892502,長野県,下高井郡野沢温泉村,豊郷
3892612,3892612,長野県,下高井郡野沢温泉村,七ケ巻
3892611,3892611,長野県,下高井郡野沢温泉村,東大滝
3892614,3892614,長野県,下高井郡野沢温泉村,平林
3892503,3892503,長野県,下高井郡野沢温泉村,前坂
3892613,3892613,長野県,下高井郡野沢温泉村,虫生
3891300,3891300,長野県,上水内郡信濃町,以下に掲載がない場合
3891311,3891311,長野県,上水内郡信濃町,荒瀬原
3891316,3891316,長野県,上水内郡信濃町,大井
3891305,3891305,長野県,上水内郡信濃町,柏原
3891304,3891304,長野県,上水内郡信濃町,神山国際村
3891301,3891301,長野県,上水内郡信濃町,熊坂
3891312,3891312,長野県,上水内郡信濃町,富濃
3891303,3891303,長野県,上水内郡信濃町,野尻
3891306,3891306,長野県,上水内郡信濃町,野尻（大学村）
3891315,3891315,長野県,上水内郡信濃町,平岡
3891313,3891313,長野県,上水内郡信濃町,古間
3891302,3891302,長野県,上水内郡信濃町,古海
3891314,3891314,長野県,上水内郡信濃町,穂波
3813300,3813300,長野県,上水内郡小川村,以下に掲載がない場合
3813301,3813301,長野県,上水内郡小川村,稲丘
3813303,3813303,長野県,上水内郡小川村,小根山
3813304,3813304,長野県,上水内郡小川村,瀬戸川
3813302,3813302,長野県,上水内郡小川村,高府
3891200,3891200,長野県,上水内郡飯綱町,以下に掲載がない場合
3891203,3891203,長野県,上水内郡飯綱町,赤塩
3891201,3891201,長野県,上水内郡飯綱町,芋川
3891226,3891226,長野県,上水内郡飯綱町,川上
3891205,3891205,長野県,上水内郡飯綱町,川谷
3891204,3891204,長野県,上水内郡飯綱町,倉井
3891214,3891214,長野県,上水内郡飯綱町,黒川
3891227,3891227,長野県,上水内郡飯綱町,高坂
3891215,3891215,長野県,上水内郡飯綱町,小玉
3891225,3891225,長野県,上水内郡飯綱町,坂口
3891224,3891224,長野県,上水内郡飯綱町,地蔵久保
3891223,3891223,長野県,上水内郡飯綱町,袖之山
3891212,3891212,長野県,上水内郡飯綱町,豊野
3891202,3891202,長野県,上水内郡飯綱町,東柏原
3891213,3891213,長野県,上水内郡飯綱町,平出
3891206,3891206,長野県,上水内郡飯綱町,普光寺
3891221,3891221,長野県,上水内郡飯綱町,古町
3891211,3891211,長野県,上水内郡飯綱町,牟礼
3891222,3891222,長野県,上水内郡飯綱町,柳里
3892700,3892700,長野県,下水内郡栄村,以下に掲載がない場合
9498321,9498321,長野県,下水内郡栄村,堺（１７５００〜１８５６０番地）
3892703,3892703,長野県,下水内郡栄村,堺（その他）
3892701,3892701,長野県,下水内郡栄村,豊栄
3892702,3892702,長野県,下水内郡栄村,北信
5000000,5000000,岐阜県,岐阜市,以下に掲載がない場合
5008103,5008103,岐阜県,岐阜市,藍川町
5008083,5008083,岐阜県,岐阜市,間之町
5008881,5008881,岐阜県,岐阜市,青柳町
5008282,5008282,岐阜県,岐阜市,茜部大川
5008261,5008261,岐阜県,岐阜市,茜部大野
5008263,5008263,岐阜県,岐阜市,茜部新所
5008265,5008265,岐阜県,岐阜市,茜部神清寺
5008264,5008264,岐阜県,岐阜市,茜部辰新
5008267,5008267,岐阜県,岐阜市,茜部寺屋敷
5008269,5008269,岐阜県,岐阜市,茜部中島
5008283,5008283,岐阜県,岐阜市,茜部野瀬
5008268,5008268,岐阜県,岐阜市,茜部菱野
5008262,5008262,岐阜県,岐阜市,茜部本郷
5008284,5008284,岐阜県,岐阜市,茜町
5008176,5008176,岐阜県,岐阜市,県町
5011182,5011182,岐阜県,岐阜市,秋沢
5008067,5008067,岐阜県,岐阜市,秋津町
5013134,5013134,岐阜県,岐阜市,芥見
5013111,5013111,岐阜県,岐阜市,芥見大退
5013114,5013114,岐阜県,岐阜市,芥見大船
5013136,5013136,岐阜県,岐阜市,芥見海戸山
5013143,5013143,岐阜県,岐阜市,芥見影山
5013135,5013135,岐阜県,岐阜市,芥見清水
5013146,5013146,岐阜県,岐阜市,芥見嵯峨
5013144,5013144,岐阜県,岐阜市,芥見大般若
5013141,5013141,岐阜県,岐阜市,芥見中野畑
5013132,5013132,岐阜県,岐阜市,芥見長山
5013145,5013145,岐阜県,岐阜市,芥見野畑
5013112,5013112,岐阜県,岐阜市,芥見東山
5013147,5013147,岐阜県,岐阜市,芥見堀田
5013116,5013116,岐阜県,岐阜市,芥見町屋
5013133,5013133,岐阜県,岐阜市,芥見南山
5008148,5008148,岐阜県,岐阜市,曙町
5008255,5008255,岐阜県,岐阜市,朝霧町
5008109,5008109,岐阜県,岐阜市,朝日町
5011109,5011109,岐阜県,岐阜市,安食
5011108,5011108,岐阜県,岐阜市,安食志良古
5008411,5008411,岐阜県,岐阜市,安宅町
5008883,5008883,岐阜県,岐阜市,吾妻町
5008221,5008221,岐阜県,岐阜市,天池
5008337,5008337,岐阜県,岐阜市,雨踊町
5008132,5008132,岐阜県,岐阜市,尼ケ崎町
5008449,5008449,岐阜県,岐阜市,荒川町
5008401,5008401,岐阜県,岐阜市,安良田町
5020001,5020001,岐阜県,岐阜市,粟野
5020002,5020002,岐阜県,岐阜市,粟野東
5020006,5020006,岐阜県,岐阜市,粟野西
5020007,5020007,岐阜県,岐阜市,粟野台
5008139,5008139,岐阜県,岐阜市,庵町
5008405,5008405,岐阜県,岐阜市,生田町
5008884,5008884,岐阜県,岐阜市,池田町
5020906,5020906,岐阜県,岐阜市,池ノ上町
5011106,5011106,岐阜県,岐阜市,石谷
5008437,5008437,岐阜県,岐阜市,石切町
5008153,5008153,岐阜県,岐阜市,石長町
5012535,5012535,岐阜県,岐阜市,石原（１〜３丁目）
5013104,5013104,岐阜県,岐阜市,石原（その他）
5008073,5008073,岐阜県,岐阜市,泉町
5008155,5008155,岐阜県,岐阜市,市ノ坪町
5008381,5008381,岐阜県,岐阜市,市橋
5008183,5008183,岐阜県,岐阜市,一番町
5008403,5008403,岐阜県,岐阜市,一松道
5008043,5008043,岐阜県,岐阜市,伊奈波通
5008336,5008336,岐阜県,岐阜市,稲荷町
5008489,5008489,岐阜県,岐阜市,稲荷山
5008161,5008161,岐阜県,岐阜市,茨木町
5008077,5008077,岐阜県,岐阜市,伊吹町
5011114,5011114,岐阜県,岐阜市,今川
5008814,5008814,岐阜県,岐阜市,今川町
5008069,5008069,岐阜県,岐阜市,今小町
5008822,5008822,岐阜県,岐阜市,今沢町
5008023,5008023,岐阜県,岐阜市,今町
5008388,5008388,岐阜県,岐阜市,今嶺
5008234,5008234,岐阜県,岐阜市,芋島
5008152,5008152,岐阜県,岐阜市,入舟町
5013101,5013101,岐阜県,岐阜市,岩井
5013102,5013102,岐阜県,岐阜市,岩井万場
5008134,5008134,岐阜県,岐阜市,岩栄町
5020844,5020844,岐阜県,岐阜市,岩倉町
5020005,5020005,岐阜県,岐阜市,岩崎
5013154,5013154,岐阜県,岐阜市,岩田東
5013156,5013156,岐阜県,岐阜市,岩田西
5013151,5013151,岐阜県,岐阜市,岩滝東
5013152,5013152,岐阜県,岐阜市,岩滝西
5013155,5013155,岐阜県,岐阜市,岩田坂
5008225,5008225,岐阜県,岐阜市,岩地
5011102,5011102,岐阜県,岐阜市,岩利
5008033,5008033,岐阜県,岐阜市,魚屋町
5020837,5020837,岐阜県,岐阜市,鵜川町
5008052,5008052,岐阜県,岐阜市,鶯谷
5008053,5008053,岐阜県,岐阜市,鶯谷町
5008368,5008368,岐阜県,岐阜市,宇佐
5008366,5008366,岐阜県,岐阜市,宇佐東町
5008367,5008367,岐阜県,岐阜市,宇佐南
5020802,5020802,岐阜県,岐阜市,打越
5008041,5008041,岐阜県,岐阜市,靱屋町
5008818,5008818,岐阜県,岐阜市,梅ケ枝町
5008815,5008815,岐阜県,岐阜市,梅河町
5008371,5008371,岐阜県,岐阜市,梅園町
5008123,5008123,岐阜県,岐阜市,雲竜町
5008059,5008059,岐阜県,岐阜市,栄扇町
5008133,5008133,岐阜県,岐阜市,永楽町
5008823,5008823,岐阜県,岐阜市,江川町
5020915,5020915,岐阜県,岐阜市,江口
5010117,5010117,岐阜県,岐阜市,江崎
5010121,5010121,岐阜県,岐阜市,江崎北
5010122,5010122,岐阜県,岐阜市,江崎南
5008383,5008383,岐阜県,岐阜市,江添
5008149,5008149,岐阜県,岐阜市,戎町
5008165,5008165,岐阜県,岐阜市,老松町
5008373,5008373,岐阜県,岐阜市,大池町
5013108,5013108,岐阜県,岐阜市,大蔵台
5008447,5008447,岐阜県,岐阜市,大倉町
5010118,5010118,岐阜県,岐阜市,大菅北
5010119,5010119,岐阜県,岐阜市,大菅南
5008873,5008873,岐阜県,岐阜市,大富町
5008889,5008889,岐阜県,岐阜市,大縄場
5013124,5013124,岐阜県,岐阜市,大洞
5013123,5013123,岐阜県,岐阜市,大洞柏台
5013121,5013121,岐阜県,岐阜市,大洞桐が丘
5013127,5013127,岐阜県,岐阜市,大洞桜台
5013125,5013125,岐阜県,岐阜市,大洞緑山
5013122,5013122,岐阜県,岐阜市,大洞紅葉が丘
5013126,5013126,岐阜県,岐阜市,大洞西
5008003,5008003,岐阜県,岐阜市,大宮町
5008885,5008885,岐阜県,岐阜市,大柳町
5016134,5016134,岐阜県,岐阜市,大脇
5008305,5008305,岐阜県,岐阜市,沖ノ橋町
5011185,5011185,岐阜県,岐阜市,奥
5008061,5008061,岐阜県,岐阜市,小熊町
5008079,5008079,岐阜県,岐阜市,御杉町
5008135,5008135,岐阜県,岐阜市,織田塚町
5020835,5020835,岐阜県,岐阜市,織田町
5008181,5008181,岐阜県,岐阜市,御浪町
5020016,5020016,岐阜県,岐阜市,雄総桜町
5020014,5020014,岐阜県,岐阜市,雄総緑町
5020015,5020015,岐阜県,岐阜市,雄総柳町
5011132,5011132,岐阜県,岐阜市,折立
5010111,5010111,岐阜県,岐阜市,鏡島
5010113,5010113,岐阜県,岐阜市,鏡島市場
5010112,5010112,岐阜県,岐阜市,鏡島精華
5010111,5010111,岐阜県,岐阜市,鏡島町
5010124,5010124,岐阜県,岐阜市,鏡島中
5010123,5010123,岐阜県,岐阜市,鏡島西
5010115,5010115,岐阜県,岐阜市,鏡島南
5008001,5008001,岐阜県,岐阜市,鏡岩
5008313,5008313,岐阜県,岐阜市,鍵屋中町
5008306,5008306,岐阜県,岐阜市,鍵屋東町
5008314,5008314,岐阜県,岐阜市,鍵屋西町
5020841,5020841,岐阜県,岐阜市,学園町
5008443,5008443,岐阜県,岐阜市,神楽町
5008128,5008128,岐阜県,岐阜市,花月町
5008259,5008259,岐阜県,岐阜市,水主町
5008323,5008323,岐阜県,岐阜市,鹿島町
5008102,5008102,岐阜県,岐阜市,粕森町
5008017,5008017,岐阜県,岐阜市,梶川町
5008303,5008303,岐阜県,岐阜市,春日町
5008186,5008186,岐阜県,岐阜市,霞町
5008322,5008322,岐阜県,岐阜市,香取町
5012521,5012521,岐阜県,岐阜市,門屋
5012528,5012528,岐阜県,岐阜市,門屋門
5012527,5012527,岐阜県,岐阜市,門屋勢引
5012526,5012526,岐阜県,岐阜市,門屋野崎
5012522,5012522,岐阜県,岐阜市,門屋溝上
5008849,5008849,岐阜県,岐阜市,金岡町
5008113,5008113,岐阜県,岐阜市,金園町
5008065,5008065,岐阜県,岐阜市,金屋町
5008063,5008063,岐阜県,岐阜市,金屋横町
5013107,5013107,岐阜県,岐阜市,加野
5008457,5008457,岐阜県,岐阜市,加納青藤町
5008452,5008452,岐阜県,岐阜市,加納朝日町
5008476,5008476,岐阜県,岐阜市,加納愛宕町
5008422,5008422,岐阜県,岐阜市,加納安良町
5008279,5008279,岐阜県,岐阜市,加納梅田町
5008427,5008427,岐阜県,岐阜市,加納大石町
5008482,5008482,岐阜県,岐阜市,加納大手町
5008272,5008272,岐阜県,岐阜市,加納奥平町
5008451,5008451,岐阜県,岐阜市,加納上本町
5008419,5008419,岐阜県,岐阜市,加納北広江町
5008417,5008417,岐阜県,岐阜市,加納清田町
5008472,5008472,岐阜県,岐阜市,加納清野町
5008481,5008481,岐阜県,岐阜市,加納沓井町
5008461,5008461,岐阜県,岐阜市,加納黒木町
5008465,5008465,岐阜県,岐阜市,加納寿町
5008475,5008475,岐阜県,岐阜市,加納坂井町
5008455,5008455,岐阜県,岐阜市,加納栄町通
5008468,5008468,岐阜県,岐阜市,加納桜田町
5008428,5008428,岐阜県,岐阜市,加納桜道
5008429,5008429,岐阜県,岐阜市,加納清水町
5008463,5008463,岐阜県,岐阜市,加納新本町
5008425,5008425,岐阜県,岐阜市,加納新町
5008462,5008462,岐阜県,岐阜市,加納神明町
5008421,5008421,岐阜県,岐阜市,加納新柳町
5008486,5008486,岐阜県,岐阜市,加納城南通
5008274,5008274,岐阜県,岐阜市,加納鷹匠町
5008459,5008459,岐阜県,岐阜市,加納高柳町
5008277,5008277,岐阜県,岐阜市,加納立花町
5008456,5008456,岐阜県,岐阜市,加納大黒町
5008453,5008453,岐阜県,岐阜市,加納鉄砲町
5008473,5008473,岐阜県,岐阜市,加納天神町
5008413,5008413,岐阜県,岐阜市,加納東陽町
5008416,5008416,岐阜県,岐阜市,加納徳川町
5008415,5008415,岐阜県,岐阜市,加納中広江町
5008454,5008454,岐阜県,岐阜市,加納永井町
5008487,5008487,岐阜県,岐阜市,加納長刀堀
5008276,5008276,岐阜県,岐阜市,加納南陽町
5008418,5008418,岐阜県,岐阜市,加納西広江町
5008488,5008488,岐阜県,岐阜市,加納西丸町
5008278,5008278,岐阜県,岐阜市,加納西山町
5008484,5008484,岐阜県,岐阜市,加納二之丸
5008431,5008431,岐阜県,岐阜市,加納八幡町
5008275,5008275,岐阜県,岐阜市,加納花ノ木町
5008414,5008414,岐阜県,岐阜市,加納東広江町
5008483,5008483,岐阜県,岐阜市,加納東丸町
5008479,5008479,岐阜県,岐阜市,加納菱野町
5008478,5008478,岐阜県,岐阜市,加納伏見町
5008471,5008471,岐阜県,岐阜市,加納富士町
5008252,5008252,岐阜県,岐阜市,加納舟田町
5008271,5008271,岐阜県,岐阜市,加納堀田町
5008466,5008466,岐阜県,岐阜市,加納本石町
5008474,5008474,岐阜県,岐阜市,加納本町
5008464,5008464,岐阜県,岐阜市,加納前田町
5008485,5008485,岐阜県,岐阜市,加納丸之内
5008467,5008467,岐阜県,岐阜市,加納三笠町
5008251,5008251,岐阜県,岐阜市,加納御車町
5008477,5008477,岐阜県,岐阜市,加納水野町
5008426,5008426,岐阜県,岐阜市,加納南広江町
5008458,5008458,岐阜県,岐阜市,加納村松町
5008424,5008424,岐阜県,岐阜市,加納柳町
5008273,5008273,岐阜県,岐阜市,加納矢場町
5008469,5008469,岐阜県,岐阜市,加納竜興町
5008839,5008839,岐阜県,岐阜市,蕪城町
5013115,5013115,岐阜県,岐阜市,上芥見
5008026,5008026,岐阜県,岐阜市,上大久和町
5008068,5008068,岐阜県,岐阜市,上太田町
5008121,5008121,岐阜県,岐阜市,上加納山
5008245,5008245,岐阜県,岐阜市,上川手
5020862,5020862,岐阜県,岐阜市,上城田寺中
5020863,5020863,岐阜県,岐阜市,上城田寺西
5020864,5020864,岐阜県,岐阜市,上城田寺東
5020861,5020861,岐阜県,岐阜市,上城田寺南
5011178,5011178,岐阜県,岐阜市,上西郷
5008005,5008005,岐阜県,岐阜市,上材木町
5011150,5011150,岐阜県,岐阜市,上尻毛
5011149,5011149,岐阜県,岐阜市,上尻毛八幡
5011148,5011148,岐阜県,岐阜市,上尻毛日吉
5008024,5008024,岐阜県,岐阜市,上新町
5008057,5008057,岐阜県,岐阜市,上竹町
5008049,5008049,岐阜県,岐阜市,上竹屋町
5008021,5008021,岐阜県,岐阜市,上茶屋町
5020803,5020803,岐阜県,岐阜市,上土居
5008878,5008878,岐阜県,岐阜市,神室町
5020938,5020938,岐阜県,岐阜市,萱場北町
5020935,5020935,岐阜県,岐阜市,萱場東町
5020936,5020936,岐阜県,岐阜市,萱場南
5020937,5020937,岐阜県,岐阜市,萱場町
5008404,5008404,岐阜県,岐阜市,華陽
5010111,5010111,岐阜県,岐阜市,川原畑
5008108,5008108,岐阜県,岐阜市,川端町
5011151,5011151,岐阜県,岐阜市,川部
5008833,5008833,岐阜県,岐阜市,神田町
5013131,5013131,岐阜県,岐阜市,祇園
5008321,5008321,岐阜県,岐阜市,菊井町
5020831,5020831,岐阜県,岐阜市,菊水町
5008345,5008345,岐阜県,岐阜市,菊地町
5008327,5008327,岐阜県,岐阜市,如月町
5008227,5008227,岐阜県,岐阜市,北一色
5008287,5008287,岐阜県,岐阜市,北鶉
5011133,5011133,岐阜県,岐阜市,北柿ケ瀬
5020911,5020911,岐阜県,岐阜市,北島
5012503,5012503,岐阜県,岐阜市,北野阿原
5012519,5012519,岐阜県,岐阜市,北野西山
5012512,5012512,岐阜県,岐阜市,北野東
5012518,5012518,岐阜県,岐阜市,北野西
5012516,5012516,岐阜県,岐阜市,北野南
5012511,5012511,岐阜県,岐阜市,北野北
5008807,5008807,岐阜県,岐阜市,北野町
5008824,5008824,岐阜県,岐阜市,北八ツ寺町
5013113,5013113,岐阜県,岐阜市,北山
5011135,5011135,岐阜県,岐阜市,木田
5020859,5020859,岐阜県,岐阜市,城田寺
5008086,5008086,岐阜県,岐阜市,木造町
5008156,5008156,岐阜県,岐阜市,祈年町
5008154,5008154,岐阜県,岐阜市,木ノ下町
5008867,5008867,岐阜県,岐阜市,木ノ本町
5008804,5008804,岐阜県,岐阜市,京町
5008846,5008846,岐阜県,岐阜市,玉姓町
5008178,5008178,岐阜県,岐阜市,清住町
5008237,5008237,岐阜県,岐阜市,切通
5020828,5020828,岐阜県,岐阜市,金華町
5008847,5008847,岐阜県,岐阜市,金宝町
5008114,5008114,岐阜県,岐阜市,金竜町
5020826,5020826,岐阜県,岐阜市,楠町
5008349,5008349,岐阜県,岐阜市,久保見町
5008372,5008372,岐阜県,岐阜市,熊野町
5008145,5008145,岐阜県,岐阜市,雲井町
5008233,5008233,岐阜県,岐阜市,蔵前
5008174,5008174,岐阜県,岐阜市,栗矢田町
5011131,5011131,岐阜県,岐阜市,黒野
5011136,5011136,岐阜県,岐阜市,黒野南
5008081,5008081,岐阜県,岐阜市,啓運町
5020823,5020823,岐阜県,岐阜市,光栄町
5008107,5008107,岐阜県,岐阜市,高岩町
5008254,5008254,岐阜県,岐阜市,光樹町
5010105,5010105,岐阜県,岐阜市,河渡
5008409,5008409,岐阜県,岐阜市,幸ノ町
5008868,5008868,岐阜県,岐阜市,光明町
5008434,5008434,岐阜県,岐阜市,向陽町
5008891,5008891,岐阜県,岐阜市,香蘭
5008842,5008842,岐阜県,岐阜市,金町
5008146,5008146,岐阜県,岐阜市,九重町
5011176,5011176,岐阜県,岐阜市,小西郷
5008328,5008328,岐阜県,岐阜市,五反田町
5008157,5008157,岐阜県,岐阜市,五坪
5008157,5008157,岐阜県,岐阜市,五坪町
5008222,5008222,岐阜県,岐阜市,琴塚
5008325,5008325,岐阜県,岐阜市,寿町
5011174,5011174,岐阜県,岐阜市,小野
5008333,5008333,岐阜県,岐阜市,此花町
5008011,5008011,岐阜県,岐阜市,木挽町
5008046,5008046,岐阜県,岐阜市,米屋町
5011171,5011171,岐阜県,岐阜市,御望
5013117,5013117,岐阜県,岐阜市,コモンヒルズ北山
5008832,5008832,岐阜県,岐阜市,小柳町
5008379,5008379,岐阜県,岐阜市,権現町
5020908,5020908,岐阜県,岐阜市,近島
5020021,5020021,岐阜県,岐阜市,西後町
5008266,5008266,岐阜県,岐阜市,境川
5008857,5008857,岐阜県,岐阜市,坂井町
5020849,5020849,岐阜県,岐阜市,栄新町
5008872,5008872,岐阜県,岐阜市,栄枝町
5020851,5020851,岐阜県,岐阜市,鷺山
5020872,5020872,岐阜県,岐阜市,鷺山北町
5020853,5020853,岐阜県,岐阜市,鷺山清洲町
5020871,5020871,岐阜県,岐阜市,鷺山新町
5020855,5020855,岐阜県,岐阜市,鷺山緑ケ丘
5020856,5020856,岐阜県,岐阜市,鷺山緑ケ丘新町
5020854,5020854,岐阜県,岐阜市,鷺山向井町
5020850,5020850,岐阜県,岐阜市,鷺山東
5008803,5008803,岐阜県,岐阜市,佐久間町
5008319,5008319,岐阜県,岐阜市,桜木町
5008318,5008318,岐阜県,岐阜市,桜通
5008055,5008055,岐阜県,岐阜市,笹土居町
5008324,5008324,岐阜県,岐阜市,早苗町
5011101,5011101,岐阜県,岐阜市,佐野
5008189,5008189,岐阜県,岐阜市,三番町
5008127,5008127,岐阜県,岐阜市,塩町
5008369,5008369,岐阜県,岐阜市,敷島町
5013153,5013153,岐阜県,岐阜市,静が丘町
5011147,5011147,岐阜県,岐阜市,尻毛
5008423,5008423,岐阜県,岐阜市,渋谷町
5020904,5020904,岐阜県,岐阜市,島栄町
5020907,5020907,岐阜県,岐阜市,島新町
5020917,5020917,岐阜県,岐阜市,島田
5008316,5008316,岐阜県,岐阜市,島田中町
5008315,5008315,岐阜県,岐阜市,島田東町
5008317,5008317,岐阜県,岐阜市,島田西町
5008438,5008438,岐阜県,岐阜市,島原町
5011172,5011172,岐阜県,岐阜市,下鵜飼
5008039,5008039,岐阜県,岐阜市,下大桑町
5008066,5008066,岐阜県,岐阜市,下太田町
5008246,5008246,岐阜県,岐阜市,下川手
5011175,5011175,岐阜県,岐阜市,下西郷
5011146,5011146,岐阜県,岐阜市,下尻毛
5008037,5008037,岐阜県,岐阜市,下新町
5008056,5008056,岐阜県,岐阜市,下竹町
5008022,5008022,岐阜県,岐阜市,下茶屋町
5020858,5020858,岐阜県,岐阜市,下土居
5008385,5008385,岐阜県,岐阜市,下奈良
5008412,5008412,岐阜県,岐阜市,松鴻町
5008441,5008441,岐阜県,岐阜市,城東通
5008442,5008442,岐阜県,岐阜市,正法寺町
5008125,5008125,岐阜県,岐阜市,城望町
5008865,5008865,岐阜県,岐阜市,昭和町
5008085,5008085,岐阜県,岐阜市,白木町
5020909,5020909,岐阜県,岐阜市,白菊町
5008874,5008874,岐阜県,岐阜市,銀町
5020023,5020023,岐阜県,岐阜市,城前町
5008036,5008036,岐阜県,岐阜市,甚衛町
5008375,5008375,岐阜県,岐阜市,新興町
5008855,5008855,岐阜県,岐阜市,新栄町
5008045,5008045,岐阜県,岐阜市,新桜町
5008848,5008848,岐阜県,岐阜市,神明町
5008143,5008143,岐阜県,岐阜市,瑞雲町
5008042,5008042,岐阜県,岐阜市,末広町
5008289,5008289,岐阜県,岐阜市,須賀
5008816,5008816,岐阜県,岐阜市,菅原町
5008829,5008829,岐阜県,岐阜市,杉山町
5020914,5020914,岐阜県,岐阜市,菅生
5008843,5008843,岐阜県,岐阜市,住田町
5008408,5008408,岐阜県,岐阜市,住ノ江町
5008826,5008826,岐阜県,岐阜市,住吉町
5008051,5008051,岐阜県,岐阜市,駿河山
5013142,5013142,岐阜県,岐阜市,諏訪山
5008346,5008346,岐阜県,岐阜市,清
5008351,5008351,岐阜県,岐阜市,清本町
5008819,5008819,岐阜県,岐阜市,千石町
5008862,5008862,岐阜県,岐阜市,千手堂中町
5008863,5008863,岐阜県,岐阜市,千手堂南町
5008861,5008861,岐阜県,岐阜市,千手堂北町
5008004,5008004,岐阜県,岐阜市,千畳敷
5008319,5008319,岐阜県,岐阜市,早田（１９７３〜２００９番地）
5020842,5020842,岐阜県,岐阜市,早田（その他）
5020902,5020902,岐阜県,岐阜市,早田大通
5020847,5020847,岐阜県,岐阜市,早田栄町
5020843,5020843,岐阜県,岐阜市,早田東町
5020848,5020848,岐阜県,岐阜市,早田本町
5020845,5020845,岐阜県,岐阜市,早田町
5010101,5010101,岐阜県,岐阜市,曽我屋
5011113,5011113,岐阜県,岐阜市,大学西
